area,lat,lon,legal,direction,front_width,access_road,floors,bedrooms,bathrooms,interior,is_car_accessible,is_corner,price
84.0,10.76039612,106.6536027,Sổ hồng/Sổ đỏ,Chưa xác định,7.0,18.0,4,4.0,4.0,Nhà trống,1,1,35.0
31.0,10.74838128,106.6729759,Sổ hồng/Sổ đỏ,Chưa xác định,4.9,2.5,2,4.0,4.0,Đầy đủ,0,0,3.0
150.0,10.81259091,106.6680829,Sổ hồng/Sổ đỏ,Chưa xác định,5.0,5.0,6,4.0,4.0,Đầy đủ,1,0,48.0
40.5,10.71621402,106.6318065,Sổ hồng/Sổ đỏ,Chưa xác định,4.04,6.0,3,3.0,2.0,Nhà trống,1,0,5.5
68.0,10.77811801,106.6347996,Sổ hồng/Sổ đỏ,Chưa xác định,4.0,17.0,3,5.0,4.0,Thỏa thuận,1,0,9.5
90.0,10.7365516,106.7057331,Sổ hồng/Sổ đỏ,Chưa xác định,6.0,15.0,4,8.0,8.0,Đầy đủ,1,0,18.8
48.0,10.78344289,106.6033773,Giấy tờ khác,Chưa xác định,4.0,2.5,3,4.0,4.0,Đầy đủ,0,0,6.1
110.0,10.78925749,106.6810384,Sổ hồng/Sổ đỏ,Chưa xác định,5.0,8.0,6,16.0,16.0,Đầy đủ,1,0,17.8
62.2,10.83813463,106.7171026,Sổ hồng/Sổ đỏ,Chưa xác định,4.9,2.5,3,4.0,4.0,Đầy đủ,0,0,6.6
95.0,10.7637713,106.686252,Sổ hồng/Sổ đỏ,Chưa xác định,5.0,2.5,7,4.0,4.0,Nhà trống,0,0,41.0
65.0,10.7414074,106.7260732,Sổ hồng/Sổ đỏ,Chưa xác định,4.0,2.5,1,4.0,4.0,Nhà trống,0,1,6.0
50.0,10.88052363,106.6389762,Sổ hồng/Sổ đỏ,Chưa xác định,5.0,8.0,5,5.0,4.0,Đầy đủ,1,0,6.0
114.5,10.71806648,106.6298359,Sổ hồng/Sổ đỏ,Tây Nam,3.5,3.5,4,5.0,5.0,Nhà trống,0,0,5.95
342.0,10.84448218,106.7623631,Sổ hồng/Sổ đỏ,Chưa xác định,8.0,2.5,2,4.0,4.0,Thỏa thuận,0,0,54.0
38.3,10.79757148,106.6587052,Sổ hồng/Sổ đỏ,Chưa xác định,4.0,8.0,2,3.0,3.0,Nhà trống,1,0,6.5
176.0,10.77633148,106.6109133,Sổ hồng/Sổ đỏ,Chưa xác định,8.5,2.5,7,4.0,4.0,Thỏa thuận,0,1,25.0
115.0,10.85943823,106.7544095,Sổ hồng/Sổ đỏ,Chưa xác định,4.9,10.0,1,4.0,4.0,Nhà trống,1,0,9.8
125.0,10.87888003,106.7749,Sổ hồng/Sổ đỏ,Tây Bắc,5.0,5.0,2,2.0,2.0,Cơ bản,1,0,7.15
61.0,10.8431677,106.7443752,Sổ hồng/Sổ đỏ,Chưa xác định,5.5,5.5,3,4.0,3.0,Đầy đủ,1,0,7.1
60.0,10.79966074,106.6408283,Sổ hồng/Sổ đỏ,Chưa xác định,4.2,15.0,4,4.0,4.0,Đầy đủ,1,0,9.5
372.6,10.84810524,106.6480453,Sổ hồng/Sổ đỏ,Chưa xác định,9.11,2.5,3,4.0,4.0,Thỏa thuận,0,0,42.0
106.0,10.79461091,106.6633547,Sổ hồng/Sổ đỏ,Chưa xác định,4.5,2.5,6,4.0,4.0,Đầy đủ,0,0,27.5
190.0,10.7616532,106.6920991,Giấy tờ khác,Chưa xác định,10.0,2.5,2,4.0,4.0,Thỏa thuận,0,0,50.0
72.0,10.80172676,106.719159,Sổ hồng/Sổ đỏ,Chưa xác định,4.0,2.5,3,4.0,4.0,Nhà trống,0,0,14.0
58.2,10.69289009,106.7406697,Sổ hồng/Sổ đỏ,Chưa xác định,4.0,5.0,3,4.0,5.0,Đầy đủ,1,0,6.68
88.0,10.83895976,106.649035,Sổ hồng/Sổ đỏ,Chưa xác định,4.0,6.0,5,4.0,4.0,Đầy đủ,1,0,8.99
60.0,10.79759308,106.7046266,Sổ hồng/Sổ đỏ,Chưa xác định,4.15,5.0,3,5.0,5.0,Đầy đủ,1,0,10.4
64.0,10.81718607,106.5886489,Sổ hồng/Sổ đỏ,Nam,4.0,4.0,4,4.0,5.0,Đầy đủ,1,0,4.9
52.0,10.88210436,106.6819027,Sổ hồng/Sổ đỏ,Đông Bắc,4.0,7.0,4,4.0,5.0,Đầy đủ,1,0,6.59
138.0,10.78561116,106.6709896,Sổ hồng/Sổ đỏ,Chưa xác định,4.9,2.5,5,14.0,14.0,Đầy đủ,0,0,41.0
44.0,10.7831035,106.6210842,Sổ hồng/Sổ đỏ,Chưa xác định,4.0,4.0,2,2.0,2.0,Đầy đủ,1,0,5.0
50.0,10.8031592,106.6280079,Sổ hồng/Sổ đỏ,Chưa xác định,4.0,6.0,2,2.0,2.0,Cơ bản,1,0,5.899
182.0,10.83064389,106.6330259,Sổ hồng/Sổ đỏ,Chưa xác định,6.5,20.0,3,4.0,4.0,Thỏa thuận,1,0,22.5
96.0,10.79892972,106.6878481,Giấy tờ khác,Chưa xác định,6.0,2.5,5,8.0,8.0,Nhà trống,0,1,28.0
80.0,10.84775757,106.780119,Sổ hồng/Sổ đỏ,Chưa xác định,5.0,8.0,1,3.0,3.0,Nhà trống,1,1,5.6
57.0,10.77269838,106.6847477,Sổ hồng/Sổ đỏ,Chưa xác định,4.3,20.0,5,5.0,6.0,Thỏa thuận,1,0,27.8
89.0,10.8194725,106.7026686,Sổ hồng/Sổ đỏ,Chưa xác định,4.2,20.0,5,9.0,7.0,Cơ bản,1,0,34.0
44.0,10.7266344,106.7334313,Sổ hồng/Sổ đỏ,Chưa xác định,4.0,2.5,2,3.0,2.0,Nhà trống,0,0,5.4
51.0,10.87876747,106.7749564,Sổ hồng/Sổ đỏ,Chưa xác định,5.0,4.0,3,4.0,4.0,Đầy đủ,1,0,4.9
60.0,10.82683068,106.686371,Sổ hồng/Sổ đỏ,Chưa xác định,5.0,2.5,2,2.0,3.0,Nhà trống,0,0,6.8
300.0,10.83066737,106.7054954,Sổ hồng/Sổ đỏ,Chưa xác định,21.0,12.0,2,2.0,2.0,Nhà trống,1,1,50.5
62.0,10.71454564,106.7379198,Sổ hồng/Sổ đỏ,Bắc,5.0,8.0,4,5.0,5.0,Đầy đủ,1,0,13.2
238.0,10.7699949,106.6886078,Giấy tờ khác,Chưa xác định,8.5,2.5,4,4.0,4.0,Cơ bản,0,0,85.0
168.0,10.76754419,106.6537558,Sổ hồng/Sổ đỏ,Chưa xác định,8.0,16.0,3,4.0,4.0,Nhà trống,1,0,34.5
100.0,10.67823929,106.7535463,Sổ hồng/Sổ đỏ,Chưa xác định,5.0,22.0,1,3.0,3.0,Thỏa thuận,1,0,4.38
136.0,10.86381141,106.7790476,Sổ hồng/Sổ đỏ,Đông Bắc,8.5,10.0,3,3.0,5.0,Đầy đủ,1,0,14.0
85.0,10.88751774,106.7703646,Sổ hồng/Sổ đỏ,Tây Bắc,6.0,6.0,3,5.0,4.0,Đầy đủ,1,0,6.15
450.0,10.80595319,106.6682279,Sổ hồng/Sổ đỏ,Chưa xác định,15.0,2.5,1,4.0,4.0,Thỏa thuận,0,0,88.0
180.0,10.79618722,106.7068774,Giấy tờ khác,Chưa xác định,9.0,2.5,6,4.0,4.0,Nhà trống,0,0,50.0
69.0,10.78723975,106.6013344,Sổ hồng/Sổ đỏ,Chưa xác định,4.0,6.0,5,5.0,6.0,Nhà trống,1,1,8.5
55.0,10.88225447,106.6817762,Sổ hồng/Sổ đỏ,Chưa xác định,5.0,11.5,3,4.0,4.0,Đầy đủ,1,0,5.55
99.0,10.76282329,106.6987942,Sổ hồng/Sổ đỏ,Chưa xác định,5.0,3.0,1,3.0,1.0,Cơ bản,0,0,6.5
30.0,10.82837001,106.7778567,Sổ hồng/Sổ đỏ,Đông Bắc,3.0,4.0,2,2.0,2.0,Đầy đủ,1,0,3.4
70.0,10.77587474,106.6414202,Giấy tờ khác,Chưa xác định,4.9,6.0,2,4.0,3.0,Nhà trống,1,0,7.2
140.0,10.84188949,106.6767951,Sổ hồng/Sổ đỏ,Chưa xác định,5.1,5.1,1,4.0,4.0,Thỏa thuận,1,0,23.0
64.0,10.79329152,106.691131,Sổ hồng/Sổ đỏ,Chưa xác định,4.9,3.0,2,2.0,2.0,Thỏa thuận,0,0,12.2
78.0,10.81226458,106.6860252,Sổ hồng/Sổ đỏ,Chưa xác định,3.9,10.0,4,4.0,3.0,Đầy đủ,1,0,9.8
396.0,10.79077205,106.6574455,Sổ hồng/Sổ đỏ,Chưa xác định,12.0,12.0,2,4.0,4.0,Đầy đủ,1,0,80.0
50.0,10.84195214,106.6767261,Sổ hồng/Sổ đỏ,Chưa xác định,5.8,3.0,5,3.0,3.0,Đầy đủ,0,0,9.5
52.0,10.80864856,106.5567874,Hợp đồng mua bán,Chưa xác định,4.0,5.0,1,3.0,2.0,Thỏa thuận,1,0,1.57
45.0,10.82321302,106.6874045,Sổ hồng/Sổ đỏ,Tây Bắc,4.0,3.5,5,5.0,3.0,Đầy đủ,0,0,6.6
256.0,10.80454836,106.6446683,Sổ hồng/Sổ đỏ,Chưa xác định,10.5,26.0,7,4.0,4.0,Nhà trống,1,0,68.0
60.0,10.74386431,106.7140229,Sổ hồng/Sổ đỏ,Chưa xác định,4.0,14.0,3,4.0,5.0,Đầy đủ,1,0,9.9
56.0,10.76443738,106.6301895,Sổ hồng/Sổ đỏ,Chưa xác định,4.0,2.5,5,5.0,5.0,Thỏa thuận,0,1,10.599
80.0,10.84562788,106.7799934,Sổ hồng/Sổ đỏ,Chưa xác định,4.8,2.5,1,2.0,1.0,Đầy đủ,0,0,5.6
101.0,10.77374301,106.6779642,Sổ hồng/Sổ đỏ,Chưa xác định,6.5,30.0,4,4.0,15.0,Thỏa thuận,1,0,29.9
38.0,10.83039367,106.6330112,Sổ hồng/Sổ đỏ,Chưa xác định,3.5,2.5,2,2.0,2.0,Đầy đủ,0,0,4.2
73.5,10.77646874,106.7007678,Sổ hồng/Sổ đỏ,Chưa xác định,8.0,10.0,6,11.0,12.0,Thỏa thuận,1,0,24.6
36.4,10.74244814,106.6648065,Sổ hồng/Sổ đỏ,Bắc,3.8,4.0,3,4.0,3.0,Đầy đủ,1,0,5.77
56.0,10.80201519,106.6877102,Sổ hồng/Sổ đỏ,Chưa xác định,5.25,2.5,5,4.0,4.0,Đầy đủ,0,0,13.5
124.0,10.79039745,106.6924838,Giấy tờ khác,Chưa xác định,4.9,2.5,3,4.0,4.0,Thỏa thuận,0,0,63.5
50.0,10.79344893,106.7178973,Sổ hồng/Sổ đỏ,Chưa xác định,4.9,2.5,4,6.0,6.0,Đầy đủ,0,0,13.3
87.0,10.83198262,106.6823591,Sổ hồng/Sổ đỏ,Chưa xác định,5.0,12.0,4,4.0,4.0,Đầy đủ,1,0,17.3
30.0,10.77211961,106.645768,Sổ hồng/Sổ đỏ,Đông Bắc,4.9,3.0,4,4.0,3.0,Đầy đủ,0,0,4.85
36.0,10.79965508,106.6741916,Sổ hồng/Sổ đỏ,Chưa xác định,3.7,2.5,5,6.0,6.0,Thỏa thuận,0,0,8.68
88.0,10.82095955,106.7756539,Sổ hồng/Sổ đỏ,Chưa xác định,4.0,5.0,3,4.0,4.0,Nhà trống,1,0,11.0
110.0,10.71423162,106.734006,Sổ hồng/Sổ đỏ,Chưa xác định,5.0,20.0,4,4.0,4.0,Đầy đủ,1,0,15.5
80.0,10.80632994,106.603269,Sổ hồng/Sổ đỏ,Bắc,16.0,16.0,3,3.0,3.0,Đầy đủ,1,0,8.3
33.0,10.87893984,106.6486402,Sổ hồng/Sổ đỏ,Đông Bắc,3.0,3.5,1,2.0,2.0,Cơ bản,0,0,1.69
345.0,10.85523121,106.6554713,Sổ hồng/Sổ đỏ,Chưa xác định,4.9,2.5,1,4.0,4.0,Thỏa thuận,0,0,29.0
58.0,10.78770331,106.7758602,Sổ hồng/Sổ đỏ,Chưa xác định,12.0,6.0,2,3.0,2.0,Đầy đủ,1,0,6.2
60.0,10.74476793,106.7100153,Sổ hồng/Sổ đỏ,Bắc,4.0,4.0,2,3.0,2.0,Thỏa thuận,1,0,6.198
75.0,10.80733074,106.6236757,Sổ hồng/Sổ đỏ,Chưa xác định,5.0,4.0,2,3.0,3.0,Thỏa thuận,1,0,6.0
92.0,10.7649998,106.6538877,Sổ hồng/Sổ đỏ,Tây Bắc,7.2,30.0,4,10.0,8.0,Đầy đủ,1,1,37.9
105.0,10.74196646,106.715928,Sổ hồng/Sổ đỏ,Chưa xác định,8.45,3.0,2,5.0,5.0,Thỏa thuận,0,0,6.3
53.0,10.8672878,106.6267844,Giấy tờ khác,Chưa xác định,4.9,2.5,3,4.0,4.0,Cơ bản,0,0,5.85
46.0,10.75815447,106.6457701,Sổ hồng/Sổ đỏ,Tây Nam,15.0,4.0,3,5.0,4.0,Cơ bản,1,0,6.88
106.0,10.73778097,106.7211126,Giấy tờ khác,Chưa xác định,4.6,2.5,1,2.0,2.0,Thỏa thuận,0,1,19.0
55.6,10.88684481,106.7237746,Sổ hồng/Sổ đỏ,Chưa xác định,4.1,6.0,3,6.0,5.0,Nhà trống,1,0,4.82
82.0,10.86306574,106.6874037,Sổ hồng/Sổ đỏ,Chưa xác định,8.0,3.5,1,2.0,2.0,Thỏa thuận,0,1,4.55
81.7,10.80156679,106.6997774,Sổ hồng/Sổ đỏ,Chưa xác định,4.3,6.0,3,4.0,4.0,Đầy đủ,1,0,9.6
110.0,10.84411829,106.7186038,Sổ hồng/Sổ đỏ,Đông Bắc,5.0,14.0,4,4.0,6.0,Đầy đủ,1,0,21.0
40.0,10.82680872,106.762408,Sổ hồng/Sổ đỏ,Đông Nam,4.0,3.0,2,2.0,2.0,Cơ bản,0,0,4.35
72.0,10.7354771,106.6203582,Sổ hồng/Sổ đỏ,Chưa xác định,8.0,4.5,2,4.0,3.0,Cơ bản,1,0,4.9
30.0,10.75957237,106.5989741,Sổ hồng/Sổ đỏ,Chưa xác định,4.0,8.0,1,2.0,2.0,Đầy đủ,1,0,2.0
59.1,10.80019836,106.6908049,Sổ hồng/Sổ đỏ,Chưa xác định,4.9,8.0,3,5.0,5.0,Đầy đủ,1,0,10.2
100.0,10.79723232,106.7375439,Sổ hồng/Sổ đỏ,Tây Nam,12.0,20.0,4,4.0,5.0,Cơ bản,1,0,25.0
95.0,10.7446847,106.6840101,Sổ hồng/Sổ đỏ,Chưa xác định,4.6,3.0,3,5.0,6.0,Đầy đủ,0,0,9.69
90.0,10.78082197,106.6245461,Sổ hồng/Sổ đỏ,Chưa xác định,5.0,13.0,4,5.0,5.0,Đầy đủ,1,0,10.9
40.0,10.81199636,106.6926718,Giấy tờ khác,Chưa xác định,5.0,2.5,2,2.0,2.0,Thỏa thuận,0,0,5.2
160.0,10.77392472,106.629645,Sổ hồng/Sổ đỏ,Tây Bắc,8.0,20.0,2,6.0,6.0,Thỏa thuận,1,0,19.0
66.0,10.82508953,106.6877665,Sổ hồng/Sổ đỏ,Chưa xác định,6.2,4.0,2,6.0,6.0,Đầy đủ,1,0,6.0
64.0,10.78803207,106.6297788,Giấy tờ khác,Chưa xác định,4.0,7.0,3,4.0,4.0,Nhà trống,1,0,8.7
43.0,10.89132529,106.5911464,Sổ hồng/Sổ đỏ,Chưa xác định,4.9,5.0,1,4.0,2.0,Đầy đủ,1,0,3.5
65.6,10.86388939,106.6660574,Sổ hồng/Sổ đỏ,Nam,4.1,8.0,2,4.0,4.0,Thỏa thuận,1,0,6.15
225.0,10.7956226,106.6408353,Giấy tờ khác,Chưa xác định,15.0,2.5,7,4.0,4.0,Thỏa thuận,0,0,58.0
203.4,10.84744893,106.6127649,Sổ hồng/Sổ đỏ,Chưa xác định,8.2,8.0,3,5.0,3.0,Cơ bản,1,0,13.0
110.0,10.76512726,106.6754312,Sổ hồng/Sổ đỏ,Chưa xác định,5.0,22.0,5,4.0,4.0,Nhà trống,1,0,34.0
85.0,10.793815,106.6337671,Sổ hồng/Sổ đỏ,Chưa xác định,4.5,19.0,3,3.0,3.0,Đầy đủ,1,0,17.2
40.0,10.72413412,106.6339847,Giấy tờ khác,Chưa xác định,4.9,2.5,2,2.0,2.0,Thỏa thuận,0,0,3.999
240.0,10.76900428,106.6225922,Giấy tờ khác,Chưa xác định,8.0,8.0,3,4.0,4.0,Thỏa thuận,1,0,25.0
110.0,10.80245294,106.6899329,Sổ hồng/Sổ đỏ,Chưa xác định,4.9,12.0,3,7.0,4.0,Đầy đủ,1,0,22.0
65.0,10.79041235,106.6577945,Giấy tờ khác,Chưa xác định,4.9,4.5,1,4.0,4.0,Thỏa thuận,1,0,5.98
200.0,10.83592332,106.73099,Sổ hồng/Sổ đỏ,Chưa xác định,15.0,18.0,1,4.0,4.0,Thỏa thuận,1,0,35.0
64.0,10.8305882,106.6330844,Sổ hồng/Sổ đỏ,Chưa xác định,4.0,10.0,4,4.0,4.0,Cơ bản,1,0,13.5
150.0,10.79970481,106.6293182,Sổ hồng/Sổ đỏ,Chưa xác định,6.0,6.0,1,2.0,2.0,Nhà trống,1,1,13.5
44.0,10.78119005,106.6501909,Sổ hồng/Sổ đỏ,Chưa xác định,4.9,2.5,1,2.0,2.0,Đầy đủ,0,0,6.5
52.0,10.87074635,106.6854704,Sổ hồng/Sổ đỏ,Chưa xác định,4.0,4.0,1,2.0,2.0,Đầy đủ,1,0,4.48
60.0,10.74961312,106.6438816,Sổ hồng/Sổ đỏ,Chưa xác định,3.8,2.5,5,4.0,4.0,Đầy đủ,0,1,28.0
60.0,10.7871435,106.6515429,Sổ hồng/Sổ đỏ,Chưa xác định,4.0,6.0,3,4.0,4.0,Nhà trống,1,0,8.7
84.7,10.79186724,106.6912233,Sổ hồng/Sổ đỏ,Chưa xác định,4.0,2.5,6,11.0,11.0,Nhà trống,0,0,31.9
86.8,10.7855096,106.6986744,Sổ hồng/Sổ đỏ,Chưa xác định,8.0,8.0,5,6.0,6.0,Nhà trống,1,0,16.0
70.0,10.77024596,106.6319089,Sổ hồng/Sổ đỏ,Chưa xác định,3.7,2.5,1,4.0,4.0,Thỏa thuận,0,0,15.5
30.0,10.79191014,106.7159905,Giấy tờ khác,Chưa xác định,4.9,2.5,3,3.0,4.0,Thỏa thuận,0,0,3.9
48.0,10.79605595,106.6714713,Sổ hồng/Sổ đỏ,Chưa xác định,4.9,2.5,2,4.0,4.0,Thỏa thuận,0,0,10.7
80.0,10.78334928,106.6035592,Sổ hồng/Sổ đỏ,Chưa xác định,4.0,10.0,4,4.0,5.0,Cơ bản,1,0,6.5
54.0,10.73771688,106.678064,Sổ hồng/Sổ đỏ,Chưa xác định,4.0,12.0,2,6.0,6.0,Thỏa thuận,1,0,11.8
65.0,10.7846698,106.6271101,Sổ hồng/Sổ đỏ,Chưa xác định,5.0,5.0,3,4.0,4.0,Cơ bản,1,0,6.2
110.0,10.83032802,106.7026835,Sổ hồng/Sổ đỏ,Chưa xác định,5.0,30.0,1,3.0,1.0,Cơ bản,1,0,22.4
35.0,10.84104388,106.6418771,Sổ hồng/Sổ đỏ,Chưa xác định,3.5,4.0,1,4.0,2.0,Đầy đủ,1,0,4.9
75.0,10.82589771,106.6897485,Sổ hồng/Sổ đỏ,Đông Bắc,4.0,8.0,4,12.0,13.0,Đầy đủ,1,0,16.2
72.0,10.79930239,106.6481565,Sổ hồng/Sổ đỏ,Chưa xác định,7.0,2.5,3,5.0,5.0,Đầy đủ,0,0,14.5
75.0,10.79379611,106.6748156,Sổ hồng/Sổ đỏ,Chưa xác định,6.0,6.0,4,4.0,4.0,Đầy đủ,1,0,16.9
130.0,10.7024705,106.7094106,Giấy tờ khác,Chưa xác định,5.0,2.5,4,3.0,4.0,Đầy đủ,0,0,8.2
52.0,10.88374843,106.729018,Sổ hồng/Sổ đỏ,Chưa xác định,4.9,5.0,1,4.0,4.0,Thỏa thuận,1,0,4.3
76.0,10.79168143,106.6745754,Sổ hồng/Sổ đỏ,Chưa xác định,5.0,5.0,3,4.0,5.0,Đầy đủ,1,0,8.9
70.0,10.79612562,106.7068121,Giấy tờ khác,Chưa xác định,5.0,6.0,5,4.0,4.0,Đầy đủ,1,0,16.5
60.0,10.74877558,106.6394428,Sổ hồng/Sổ đỏ,Chưa xác định,4.26,10.0,3,4.0,4.0,Đầy đủ,1,0,8.3
65.0,10.78322436,106.6972535,Sổ hồng/Sổ đỏ,Chưa xác định,6.0,13.0,4,4.0,4.0,Thỏa thuận,1,0,14.5
100.0,10.77286034,106.6866901,Sổ hồng/Sổ đỏ,Chưa xác định,4.0,2.5,8,4.0,4.0,Đầy đủ,0,0,36.0
48.2,10.83905918,106.6548684,Sổ hồng/Sổ đỏ,Tây Nam,5.5,5.0,2,2.0,2.0,Đầy đủ,1,0,3.95
81.0,10.78619413,106.6575161,Sổ hồng/Sổ đỏ,Chưa xác định,15.0,6.0,5,6.0,7.0,Đầy đủ,1,0,14.5
250.0,10.8289792,106.6891983,Sổ hồng/Sổ đỏ,Chưa xác định,14.0,14.0,6,4.0,4.0,Đầy đủ,1,1,32.0
98.0,10.86807942,106.6232494,Sổ hồng/Sổ đỏ,Chưa xác định,4.0,12.0,1,1.0,1.0,Cơ bản,1,0,6.5
80.0,10.75437265,106.7203166,Sổ hồng/Sổ đỏ,Chưa xác định,4.0,3.3,4,4.0,5.0,Đầy đủ,0,0,8.8
84.0,10.41061515,106.9652331,Sổ hồng/Sổ đỏ,Đông Nam,7.0,6.0,1,2.0,1.0,Đầy đủ,1,0,5.1
108.0,10.80778327,106.7028849,Sổ hồng/Sổ đỏ,Chưa xác định,8.4,3.0,1,3.0,1.0,Cơ bản,0,0,11.8
80.0,10.88200606,106.6815405,Sổ hồng/Sổ đỏ,Chưa xác định,4.0,4.0,5,4.0,7.0,Đầy đủ,1,0,7.7
70.0,10.82550111,106.6847072,Sổ hồng/Sổ đỏ,Chưa xác định,5.0,2.5,1,4.0,4.0,Thỏa thuận,0,1,13.5
55.0,10.87082338,106.6699939,Sổ hồng/Sổ đỏ,Chưa xác định,7.0,6.0,4,5.0,5.0,Nhà trống,1,0,6.6
100.0,10.74045343,106.6984947,Sổ hồng/Sổ đỏ,Chưa xác định,5.0,2.5,1,4.0,4.0,Thỏa thuận,0,0,28.0
90.0,10.74955056,106.6286594,Sổ hồng/Sổ đỏ,Chưa xác định,4.0,8.0,3,5.0,3.0,Nhà trống,1,0,8.5
78.0,10.83760986,106.6365529,Sổ hồng/Sổ đỏ,Chưa xác định,4.9,3.0,5,4.0,6.0,Đầy đủ,0,0,7.2
36.0,10.78790425,106.6313544,Sổ hồng/Sổ đỏ,Chưa xác định,4.0,2.5,2,2.0,2.0,Cơ bản,0,0,4.55
33.0,10.81940906,106.7022627,Sổ hồng/Sổ đỏ,Chưa xác định,4.9,4.0,3,2.0,3.0,Thỏa thuận,1,0,5.8
138.0,10.88350712,106.6502675,Sổ hồng/Sổ đỏ,Đông Nam,5.0,5.0,1,4.0,4.0,Nhà trống,1,0,6.8
34.0,10.74375119,106.6841863,Sổ hồng/Sổ đỏ,Chưa xác định,4.9,2.5,2,4.0,4.0,Thỏa thuận,0,0,4.65
150.0,10.78121098,106.6647461,Sổ hồng/Sổ đỏ,Chưa xác định,10.0,2.5,1,4.0,4.0,Thỏa thuận,0,1,41.0
42.5,10.80821838,106.6882637,Sổ hồng/Sổ đỏ,Chưa xác định,5.0,2.5,4,4.0,4.0,Nhà trống,0,0,6.6
76.0,10.80596583,106.6682066,Sổ hồng/Sổ đỏ,Đông Nam,4.0,6.0,3,4.0,5.0,Đầy đủ,1,0,15.8
50.0,10.77272023,106.6791616,Sổ hồng/Sổ đỏ,Đông Bắc,3.5,5.0,3,4.0,3.0,Đầy đủ,1,0,12.6
153.0,10.79415284,106.6901159,Sổ hồng/Sổ đỏ,Chưa xác định,8.4,2.5,4,6.0,6.0,Đầy đủ,0,0,60.0
60.0,10.8501802,106.6952301,Giấy tờ khác,Chưa xác định,4.9,2.5,1,4.0,4.0,Nhà trống,0,0,5.66
98.0,10.71825228,106.5816068,Sổ hồng/Sổ đỏ,Đông Bắc,6.0,6.0,1,2.0,1.0,Thỏa thuận,1,0,4.0
65.0,10.760982,106.6608835,Sổ hồng/Sổ đỏ,Chưa xác định,5.0,2.5,1,4.0,4.0,Thỏa thuận,0,1,5.99
60.0,10.77978595,106.6071093,Sổ hồng/Sổ đỏ,Chưa xác định,4.0,6.0,2,3.0,3.0,Đầy đủ,1,0,6.5
56.0,10.7744492,106.6194284,Sổ hồng/Sổ đỏ,Tây Nam,4.0,6.0,5,4.0,5.0,Cơ bản,1,0,7.0
67.0,10.83919716,106.6657085,Sổ hồng/Sổ đỏ,Chưa xác định,4.0,7.0,3,4.0,4.0,Nhà trống,1,0,10.5
65.0,10.79905282,106.6246805,Giấy tờ khác,Chưa xác định,10.0,10.0,2,3.0,2.0,Cơ bản,1,0,8.2
450.0,10.82973668,106.7026567,Sổ hồng/Sổ đỏ,Chưa xác định,15.0,2.5,6,4.0,4.0,Nhà trống,0,1,79.0
118.0,10.75583064,106.606013,Giấy tờ khác,Chưa xác định,4.9,2.5,1,4.0,4.0,Nhà trống,0,0,26.0
40.0,10.74759717,106.7155747,Sổ hồng/Sổ đỏ,Chưa xác định,4.0,4.0,1,3.0,3.0,Đầy đủ,1,0,4.68
160.0,10.7579827,106.6779044,Sổ hồng/Sổ đỏ,Chưa xác định,8.0,2.5,5,4.0,4.0,Nhà trống,0,0,57.0
37.0,10.7424948,106.6648305,Sổ hồng/Sổ đỏ,Chưa xác định,3.8,3.0,3,4.0,3.0,Cơ bản,0,0,5.78
40.0,10.77825446,106.6277287,Sổ hồng/Sổ đỏ,Chưa xác định,4.0,6.0,2,3.0,2.0,Đầy đủ,1,0,5.45
43.0,10.81799333,106.6916363,Sổ hồng/Sổ đỏ,Chưa xác định,4.3,2.5,3,3.0,3.0,Đầy đủ,0,0,5.79
203.8,10.84547141,106.6647991,Sổ hồng/Sổ đỏ,Đông Bắc,4.6,2.5,5,18.0,19.0,Đầy đủ,0,0,26.4
160.0,10.79440548,106.7451822,Sổ hồng/Sổ đỏ,Chưa xác định,10.0,14.0,3,4.0,4.0,Đầy đủ,1,0,39.5
125.0,10.83508646,106.6644933,Sổ hồng/Sổ đỏ,Chưa xác định,5.0,20.0,4,6.0,8.0,Đầy đủ,1,0,22.0
270.0,10.80723247,106.7188578,Sổ hồng/Sổ đỏ,Chưa xác định,9.0,2.5,2,4.0,4.0,Thỏa thuận,0,0,48.0
50.0,10.8078246,106.7038825,Giấy tờ khác,Chưa xác định,4.9,2.5,1,3.0,2.0,Nhà trống,0,0,5.85
53.0,10.77238678,106.6019711,Sổ hồng/Sổ đỏ,Chưa xác định,4.1,8.0,5,5.0,5.0,Đầy đủ,1,1,8.45
56.0,10.8302482,106.7025832,Sổ hồng/Sổ đỏ,Chưa xác định,4.9,10.0,4,5.0,5.0,Cơ bản,1,0,10.3
82.0,10.78995028,106.6335601,Sổ hồng/Sổ đỏ,Chưa xác định,10.0,4.1,2,2.0,2.0,Nhà trống,1,0,10.9
72.0,10.79176829,106.6275563,Sổ hồng/Sổ đỏ,Chưa xác định,4.0,5.0,4,4.0,3.0,Cơ bản,1,0,8.8
55.0,10.85394093,106.6517257,Sổ hồng/Sổ đỏ,Tây,5.0,10.0,4,4.0,5.0,Đầy đủ,1,0,8.8
46.0,10.75807294,106.7068943,Sổ hồng/Sổ đỏ,Chưa xác định,4.35,2.5,4,4.0,3.0,Thỏa thuận,0,0,5.2
36.0,10.78584232,106.6576989,Sổ hồng/Sổ đỏ,Chưa xác định,6.3,6.3,4,3.0,3.0,Đầy đủ,1,0,6.5
