area,lat,lon,legal,direction,front_width,access_road,geo_cluster,land_depth,shape_ratio,business_potential,dist_to_center,road_type,price
100.0,21.4262744232391,105.861963659001,Giấy tờ khác,Chưa xác định,6.0,2.5,64,16.393442622950822,2.687449610319807,15.0,18.726681038466445,0,0.8
109.9,10.603681148581,106.505236526805,Sổ hồng/Sổ đỏ,Chưa xác định,6.0,6.0,51,18.016393442622952,2.9535071217414677,36.0,28.208546830159573,1,1.15
170.0,21.07821508054097,105.97183246083884,Hợp đồng mua bán,Bắc,8.5,30.0,77,19.767441860465116,2.298539751216874,255.0,13.400372093437271,2,4.93
135.0,21.40442605267163,105.88604365734,Sổ hồng/Sổ đỏ,Nam,7.5,15.0,64,17.763157894736842,2.337257617728532,112.5,21.46204203119322,2,3.375
112.5,15.9909399575936,108.26036653273,Sổ hồng/Sổ đỏ,Đông,5.0,7.5,47,22.058823529411764,4.325259515570934,37.5,9.40419833334136,2,6.3
70.0,10.825455542012524,106.51085474586812,Sổ hồng/Sổ đỏ,Đông Nam,6.0,12.0,52,11.475409836065575,1.8812147272238648,72.0,21.316137710249293,2,1.89
43.8,20.9185527251734,105.959857459626,Hợp đồng mua bán,Đông,4.64,2.5,23,9.240506329113925,1.9494739090957651,11.6,16.42588296252047,0,1.6
115.0,10.6776119664595,106.70389800874,Sổ hồng/Sổ đỏ,Tây Bắc,5.0,14.0,39,22.54901960784314,4.421376393694733,70.0,10.524375672741675,2,2.07
110.0,10.6746537066787,106.944952878835,Sổ hồng/Sổ đỏ,Chưa xác định,5.0,17.0,67,21.568627450980394,4.229142637447136,85.0,29.04447598701135,2,1.6
80.0,11.112918218027234,106.66978977295474,Sổ hồng/Sổ đỏ,Chưa xác định,5.0,20.0,76,15.686274509803923,3.075740099961554,100.0,14.853111038238204,2,1.386
55.4,21.0621614943133,105.894943346806,Sổ hồng/Sổ đỏ,Đông Nam,5.03,4.0,77,10.799220272904483,2.105111164308866,20.12,5.646955779632928,1,14.299
75.0,11.2422477162731,106.753558931007,Sổ hồng/Sổ đỏ,Chưa xác định,60.0,60.0,17,1.2479201331114809,0.02076406211499968,3600.0,31.14699977122585,2,0.99
120.0,10.944436899603478,107.15017316701842,Sổ hồng/Sổ đỏ,Đông Nam,6.0,14.0,37,19.672131147540984,3.224939532383768,84.0,33.59780894529428,2,1.8
400.0,15.99101072671097,108.26025507854686,Sổ hồng/Sổ đỏ,Đông Bắc,20.0,30.0,47,19.90049751243781,0.9900745031063586,600.0,9.390419600239435,2,21.0
130.0,10.807876349388756,106.48144797870371,Sổ hồng/Sổ đỏ,Chưa xác định,5.0,8.0,52,25.490196078431374,4.998077662437525,40.0,24.0182696687475,2,1.8
250.0,10.8172221001578,106.774405339419,Sổ hồng/Sổ đỏ,Chưa xác định,10.0,2.5,4,24.752475247524753,2.4507401235173023,25.0,9.70958836769278,0,27.25
81.0,21.2357234568987,105.789327118546,Sổ hồng/Sổ đỏ,Chưa xác định,4.55,8.0,1,17.41935483870968,3.7460978147762756,36.4,24.00447116769696,2,2.997
80.0,10.640847062935253,106.69347857828576,Sổ hồng/Sổ đỏ,Chưa xác định,5.0,40.0,39,15.686274509803923,3.075740099961554,200.0,14.604164587324243,2,2.4
100.0,10.7722957487007,106.788254951247,Sổ hồng/Sổ đỏ,Đông Nam,5.0,12.0,4,19.607843137254903,3.844675124951942,60.0,9.82629421699492,2,7.5
100.0,15.9910157850037,108.232383953777,Sổ hồng/Sổ đỏ,Đông Bắc,6.0,3.0,3,16.393442622950822,2.687449610319807,18.0,7.751186671029003,1,4.3
250.0,16.0859310962011,108.15111749028,Sổ hồng/Sổ đỏ,Tây Bắc,10.0,5.5,55,24.752475247524753,2.4507401235173023,55.0,6.48723310306199,1,13.2
90.0,12.2284291768536,109.179358103069,Hợp đồng mua bán,Đông Bắc,5.0,43.0,6,17.647058823529413,3.460207612456748,215.0,2.2093730112652854,2,9.9
240.0,15.9828999583507,108.252163248014,Sổ hồng/Sổ đỏ,Bắc,12.0,33.0,47,19.834710743801654,1.6392322928761698,396.0,9.577292135704454,2,19.2
164.0,15.982934459995596,108.25273300841744,Sổ hồng/Sổ đỏ,Tây Bắc,9.0,7.5,47,18.021978021978022,1.9804371452723102,67.5,9.608204145887127,2,12.5
351.5,10.9183686379125,106.768746034766,Sổ hồng/Sổ đỏ,Tây,6.0,16.0,70,57.622950819672134,9.446385380274121,96.0,9.16648817655513,2,16.0
78.0,20.9182143573609,105.960166855307,Sổ hồng/Sổ đỏ,Chưa xác định,5.1,2.5,23,15.000000000000002,2.8846153846153855,12.75,16.47534919541758,0,4.95
150.0,16.0613554477632,108.143235616002,Sổ hồng/Sổ đỏ,Đông Bắc,7.5,7.5,55,19.736842105263158,2.596952908587258,56.25,6.348012680598048,2,5.7
56.0,10.7996574396131,106.815016170215,Sổ hồng/Sổ đỏ,Chưa xác định,4.0,9.0,4,13.658536585365855,3.331350386674599,36.0,13.112044242985181,2,3.35
162.0,10.797699341301303,106.7874538659045,Sổ hồng/Sổ đỏ,Nam,9.0,14.0,4,17.802197802197803,1.9562854727689893,126.0,10.145844466544531,2,14.58
58.0,20.9738274057717,106.673180771623,Sổ hồng/Sổ đỏ,Chưa xác định,6.0,4.0,16,9.508196721311476,1.558720773985488,24.0,13.12416814863539,1,0.845
120.0,10.87681280541338,106.85751612726064,Sổ hồng/Sổ đỏ,Tây Bắc,6.0,21.0,93,19.672131147540984,3.224939532383768,126.0,9.10573064824212,2,4.32
100.0,20.48838209170469,105.77593479241054,Sổ hồng/Sổ đỏ,Chưa xác định,15.0,18.0,8,6.622516556291391,0.4385772553835358,270.0,42.13362396881873,2,1.7
63.0,21.1874458757124,105.868934349796,Sổ hồng/Sổ đỏ,Chưa xác định,2.8,2.8,1,21.724137931034484,7.491082045184305,7.839999999999999,17.739942623327092,0,4.284
220.0,21.03281893795416,105.53978227078916,Sổ hồng/Sổ đỏ,Chưa xác định,6.0,6.0,32,36.0655737704918,5.912389142703574,36.0,32.636337213999354,1,5.68
150.0,10.9578239150932,106.527171038982,Sổ hồng/Sổ đỏ,Chưa xác định,5.0,10.0,75,29.411764705882355,5.767012687427913,50.0,13.847335448050078,2,1.3
338.0,10.8247909501479,106.734039555533,Sổ hồng/Sổ đỏ,Chưa xác định,14.0,6.0,99,23.97163120567376,1.7001156883456567,84.0,7.040330215471473,1,22.0
125.0,10.9093763812856,106.795579440553,Sổ hồng/Sổ đỏ,Chưa xác định,5.0,22.0,70,24.50980392156863,4.805843906189928,110.0,7.414909757813756,2,6.0
90.0,10.787302179247762,106.80204610403288,Sổ hồng/Sổ đỏ,Chưa xác định,5.6,9.0,4,15.789473684210527,2.7700831024930754,50.4,11.45785130831929,2,5.9
218.0,21.0557578203522,105.808770654085,Sổ hồng/Sổ đỏ,Chưa xác định,5.0,5.0,43,42.74509803921569,8.381391772395235,25.0,5.604870492329812,1,44.5
92.0,10.8598105676608,106.621300381649,Sổ hồng/Sổ đỏ,Chưa xác định,4.0,3.0,31,22.439024390243905,5.4729327781082695,12.0,12.878129550631334,1,3.4
80.0,11.488191899308918,106.61497243006993,Sổ hồng/Sổ đỏ,Chưa xác định,6.0,13.0,42,13.114754098360656,2.1499596882558456,78.0,56.59624520246856,2,1.504
130.0,20.9636704914767,105.818322467903,Sổ hồng/Sổ đỏ,Chưa xác định,15.0,4.0,56,8.609271523178808,0.5701504319985966,60.0,8.114037499878213,1,16.9
318.0,10.844372717037,106.762090715323,Sổ hồng/Sổ đỏ,Chưa xác định,11.5,2.5,99,27.413793103448278,2.3632580261593343,28.75,10.636134052803664,0,24.4
100.0,20.97194793893275,105.55223408396664,Sổ hồng/Sổ đỏ,Đông Nam,9.0,7.0,78,10.989010989010989,1.2075836251660428,63.0,31.97135745897781,2,3.0
195.86,21.0997278235402,107.463758460967,Sổ hồng/Sổ đỏ,Đông Nam,58.0,58.0,36,3.371084337349398,0.05802210563424093,3364.0,46.40412165410594,2,8.22612
300.0,10.7701685340524,106.54511543203,Sổ hồng/Sổ đỏ,Tây Bắc,5.0,8.0,52,58.82352941176471,11.534025374855826,40.0,16.73462331162144,2,6.0
250.0,16.0559581010097,108.23021594435,Giấy tờ khác,Tây Nam,10.0,7.5,71,24.752475247524753,2.4507401235173023,75.0,2.998732834107776,2,46.0
100.0,10.87636939202174,106.8574416321742,Sổ hồng/Sổ đỏ,Đông Bắc,5.0,2.5,93,19.607843137254903,3.844675124951942,12.5,9.152822284276862,0,2.75
108.0,10.8633603607276,106.68726230721,Sổ hồng/Sổ đỏ,Chưa xác định,6.0,10.0,99,17.704918032786885,2.9024455791453914,60.0,10.219045158063906,2,5.5
119.0,10.8067253476706,106.780379039065,Sổ hồng/Sổ đỏ,Tây Bắc,12.0,12.0,4,9.834710743801653,0.8127860118844341,144.0,9.757184913240787,2,10.8
99.0,21.0515952329673,106.087866533865,Sổ hồng/Sổ đỏ,Chưa xác định,4.89,3.0,34,19.839679358717436,3.975887647037563,14.669999999999998,15.004291378878982,1,2.2
100.0,12.239570848411375,109.16496632812498,Hợp đồng mua bán,Đông Nam,5.0,12.0,6,19.607843137254903,3.844675124951942,60.0,3.4494868206368974,2,5.3
205.0,10.9682891085065,106.489225852291,Sổ hồng/Sổ đỏ,Chưa xác định,9.26,6.0,75,21.901709401709404,2.3399262181313465,55.56,17.809576782444736,1,9.0
100.0,10.8286313900822,106.726380692833,Sổ hồng/Sổ đỏ,Chưa xác định,5.0,2.5,99,19.607843137254903,3.844675124951942,12.5,6.994359711452215,0,11.5
105.0,10.8633969723623,106.687509583963,Sổ hồng/Sổ đỏ,Chưa xác định,4.0,12.0,99,25.60975609756098,6.246281975014873,48.0,10.219938203406914,2,5.5
308.0,10.8978702540043,106.812963079421,Sổ hồng/Sổ đỏ,Bắc,10.0,30.0,70,30.495049504950497,3.0193118321733166,300.0,7.372732632405569,2,14.0
95.1,10.684988124887854,106.74678517637352,Sổ hồng/Sổ đỏ,Chưa xác định,4.0,8.0,39,23.195121951219512,5.657346817370613,32.0,11.04016418724157,2,4.8
100.0,16.0915285253122,108.231630747688,Sổ hồng/Sổ đỏ,Đông Nam,5.0,10.5,71,19.607843137254903,3.844675124951942,52.5,5.189721734825334,2,8.6
296.0,21.1124997214519,105.353553440344,Sổ hồng/Sổ đỏ,Chưa xác định,7.0,30.0,95,41.690140845070424,5.871850823249356,210.0,23.92183280230805,2,5.8
82.0,15.9848524638837,108.269782149665,Sổ hồng/Sổ đỏ,Nam,5.0,5.5,47,16.07843137254902,3.1526336024605923,27.5,10.581859804024015,1,4.7
123.0,10.8427691372962,106.711282691059,Sổ hồng/Sổ đỏ,Đông Nam,6.0,20.0,99,20.16393442622951,3.3055630206933624,120.0,7.9849657189012655,2,15.2
59.0,20.9831742941413,105.960626189997,Sổ hồng/Sổ đỏ,Đông Bắc,6.0,3.5,23,9.672131147540984,1.585595270088686,21.0,12.14294460363251,1,4.5
125.0,16.10621753980485,108.10862193208834,Sổ hồng/Sổ đỏ,Tây Bắc,5.0,7.0,55,24.50980392156863,4.805843906189928,35.0,11.53969900665633,2,4.2
244.5,10.395725451721,107.129674422955,Hợp đồng mua bán,Tây Bắc,11.0,11.0,48,22.027027027027028,1.9844168492817142,121.0,7.429900113815538,2,14.181
85.0,10.71132867780154,106.6940423384605,Sổ hồng/Sổ đỏ,Đông Nam,16.0,16.0,39,5.279503105590062,0.3279194475521777,256.0,6.773452038393291,2,6.8
105.0,12.0097240078372,108.423255562615,Sổ hồng/Sổ đỏ,Tây Bắc,7.5,20.0,0,13.81578947368421,1.8178670360110805,150.0,8.5995166695964,2,3.59
100.0,10.7158393385597,107.861189310279,Sổ hồng/Sổ đỏ,Tây,5.0,5.0,94,19.607843137254903,3.844675124951942,25.0,35.242778949031205,1,0.53
200.0,15.9910894998867,108.260227558735,Sổ hồng/Sổ đỏ,Đông,10.0,5.5,47,19.801980198019802,1.9605920988138419,55.0,9.38190135908345,1,12.0
90.0,10.8092412948608,106.780601501465,Sổ hồng/Sổ đỏ,Tây Bắc,4.5,12.0,4,19.565217391304348,4.253308128544424,54.0,9.89296687370969,2,9.45
100.0,20.504164614068497,105.9326320189519,Sổ hồng/Sổ đỏ,Đông,5.0,9.0,57,19.607843137254903,3.844675124951942,45.0,26.607106038617268,2,2.2
94.0,16.064067364411,108.238715422784,Sổ hồng/Sổ đỏ,Đông,10.0,5.5,71,9.306930693069308,0.9214782864425057,55.0,4.047247611280381,1,14.0
90.0,10.7828818266935,106.440623171152,Sổ hồng/Sổ đỏ,Đông Nam,6.0,24.0,52,14.754098360655739,2.418704649287826,144.0,28.172471182432382,2,2.0
100.0,15.576033814522187,108.4333192502069,Sổ hồng/Sổ đỏ,Tây Bắc,5.0,15.5,68,19.607843137254903,3.844675124951942,77.5,58.658083279569205,2,1.65
100.0,20.5941591877427,105.683762671327,Sổ hồng/Sổ đỏ,Chưa xác định,6.0,2.5,8,16.393442622950822,2.687449610319807,15.0,51.4429771030009,0,0.8
59.0,10.8406455829613,106.741533423825,Giấy tờ khác,Chưa xác định,6.0,2.5,99,9.672131147540984,1.585595270088686,15.0,8.96614599766045,0,3.58
100.0,21.0019607866151,105.557553529114,Giấy tờ khác,Chưa xác định,6.0,2.5,78,16.393442622950822,2.687449610319807,15.0,30.932634282145926,0,3.0
132.0,11.9240571617866,108.423392047822,Sổ hồng/Sổ đỏ,Tây Nam,6.0,10.0,0,21.639344262295083,3.547433485622145,60.0,4.210109129662136,2,8.5
80.0,10.644979117267546,106.69199878689288,Sổ hồng/Sổ đỏ,Bắc,5.0,27.0,39,15.686274509803923,3.075740099961554,135.0,14.151953187677993,2,2.15
82.0,10.9582335632756,106.752470518119,Sổ hồng/Sổ đỏ,Đông Nam,5.0,8.0,70,16.07843137254902,3.1526336024605923,40.0,9.850567858753017,2,2.48
176.0,21.0049809352427,105.861088001006,Sổ hồng/Sổ đỏ,Chưa xác định,7.0,2.5,43,24.7887323943662,3.4913707597698873,17.5,2.711169685868408,0,34.8
111.0,21.3410075754429,106.218834418343,Sổ hồng/Sổ đỏ,Đông Nam,6.0,2.5,91,18.19672131147541,2.9830690674549856,15.0,22.690416157338994,0,0.95
100.0,21.0455547650044,105.506433199839,Sổ hồng/Sổ đỏ,Tây Bắc,8.0,8.0,32,12.345679012345679,1.5241579027587258,64.0,32.667603197264214,2,3.0
138.83,12.258428189456136,109.09888939409852,Giấy tờ khác,Bắc,6.0,2.5,6,22.759016393442625,3.730986294006988,15.0,10.850243337689369,0,2.22128
800.0,10.9058650516863,106.597753163984,Giấy tờ khác,Chưa xác định,16.0,4.0,31,49.689440993788814,3.0863006828440254,64.0,10.189118999840801,1,14.5
80.0,10.8305851860842,106.785494798653,Sổ hồng/Sổ đỏ,Chưa xác định,6.0,7.0,4,13.114754098360656,2.1499596882558456,42.0,11.532383473578193,2,5.0
92.0,10.8246673971869,106.719048603431,Sổ hồng/Sổ đỏ,Chưa xác định,5.0,2.5,99,18.03921568627451,3.5371011149557865,12.5,6.269189744026923,0,13.8
127.0,10.4790562315347,107.39687063445,Sổ hồng/Sổ đỏ,Chưa xác định,5.0,20.0,14,24.901960784313726,4.882737408688966,100.0,37.24829862737465,2,1.65
69.0,10.848637493596,106.717922338858,Sổ hồng/Sổ đỏ,Chưa xác định,4.15,6.0,99,16.235294117647058,3.820069204152249,24.900000000000002,8.776287440449469,1,7.0
93.3,12.2554379627365,109.110295745562,Sổ hồng/Sổ đỏ,Tây,5.0,4.0,6,18.294117647058822,3.5870818915801617,20.0,9.56959565073432,1,2.2
50.0,20.9479636106743,105.732159745338,Sổ hồng/Sổ đỏ,Chưa xác định,4.0,7.0,56,12.195121951219512,2.9744199881023206,28.0,15.515258333183876,2,10.0
534.0,20.8564072607863,105.635488470753,Sổ hồng/Sổ đỏ,Chưa xác định,6.0,2.5,13,87.54098360655738,14.350980919107768,15.0,29.699539347476303,0,4.9128
137.0,10.927372369932,106.76111391975,Sổ hồng/Sổ đỏ,Tây Bắc,5.0,6.0,70,26.862745098039216,5.2672049211841605,30.0,9.51227287104509,1,4.05
150.0,10.1236544183816,104.011127228674,Sổ hồng/Sổ đỏ,Chưa xác định,6.0,36.0,5,24.59016393442623,4.03117441547971,216.0,158.9755042377333,2,4.65
843.0,10.8786892372771,106.761150567077,Sổ hồng/Sổ đỏ,Chưa xác định,18.0,5.0,70,46.574585635359114,2.5731815268154206,90.0,12.485125058897529,1,16.0
230.0,21.0358079837674,106.736692493662,Sổ hồng/Sổ đỏ,Chưa xác định,6.0,2.5,88,37.704918032786885,6.181134103735555,15.0,20.76843328559492,0,2.875
48.0,21.0830908495349,105.714524009821,Sổ hồng/Sổ đỏ,Chưa xác định,30.0,30.0,26,1.5946843853820598,0.05297954768711162,900.0,15.714038955272413,2,8.5
228.0,11.0250009332006,106.358231150261,Sổ hồng/Sổ đỏ,Chưa xác định,5.0,6.0,44,44.70588235294118,8.765859284890428,30.0,32.43391922336333,1,0.95
140.0,10.604101185854846,106.40372829756112,Sổ hồng/Sổ đỏ,Chưa xác định,32.0,17.0,51,4.361370716510903,0.13586824662027736,544.0,37.21482720684363,2,1.9
287.0,10.8044095719833,106.78495950535958,Sổ hồng/Sổ đỏ,Đông Nam,14.0,12.0,4,20.354609929078016,1.4435893566721998,168.0,10.124638333826253,2,24.108
300.0,21.1655426025391,105.753143310547,Sổ hồng/Sổ đỏ,Chưa xác định,6.0,15.5,1,49.18032786885246,8.06234883095942,93.0,18.496489426654822,2,13.5
210.0,15.7533010007013,108.350343936909,Sổ hồng/Sổ đỏ,Chưa xác định,7.0,27.0,38,29.577464788732396,4.16584011108907,189.0,37.0396330569786,2,2.3
257.0,16.106929992272708,108.10814786502436,Hợp đồng mua bán,Đông Nam,12.0,21.0,55,21.239669421487605,1.755344580288232,252.0,11.623205523961397,2,12.079
162.0,10.7976012379724,106.786713638848,Hợp đồng mua bán,Nam,9.0,12.0,4,17.802197802197803,1.9562854727689893,108.0,10.065184692882474,2,14.094
99.0,10.8776586799415,106.673423536721,Giấy tờ khác,Tây,5.0,7.0,99,19.411764705882355,3.8062283737024227,35.0,11.674380323065078,2,4.2
100.0,21.4144566923332,105.872099363957,Sổ hồng/Sổ đỏ,Chưa xác định,5.0,15.0,64,19.607843137254903,3.844675124951942,75.0,20.13889734273156,2,1.8
89.0,20.8970795795797,105.928390891409,Sổ hồng/Sổ đỏ,Chưa xác định,6.5,15.0,23,13.484848484848486,2.0431588613406797,97.5,16.519502383327143,2,4.0
385.0,20.8315148367532,105.554718562534,Sổ hồng/Sổ đỏ,Chưa xác định,6.0,2.5,13,63.114754098360656,10.346680999731255,15.0,38.04212408494281,0,2.2
210.0,16.0714554802049,108.238001582589,Sổ hồng/Sổ đỏ,Chưa xác định,10.0,7.5,71,20.792079207920793,2.058621703754534,75.0,4.269817100362467,2,36.0
160.0,10.7779278113121,106.754718806382,Giấy tờ khác,Chưa xác định,8.0,20.0,20,19.75308641975309,2.4386526444139616,160.0,6.196852388098148,2,41.6
100.0,21.0170843369306,105.304193576367,Giấy tờ khác,Chưa xác định,6.0,2.5,95,16.393442622950822,2.687449610319807,15.0,35.480520477350254,0,1.3
90.0,20.897768617387,105.574273671522,Giấy tờ khác,Đông Nam,4.5,2.5,13,19.565217391304348,4.253308128544424,11.25,32.498545136423665,0,3.5
100.0,16.0428810792916,108.071559711715,Sổ hồng/Sổ đỏ,Nam,5.0,15.0,55,19.607843137254903,3.844675124951942,75.0,14.019034055566081,2,2.89
88.0,10.977216132787,106.494303506871,Sổ hồng/Sổ đỏ,Chưa xác định,4.0,16.0,75,21.463414634146343,5.234979179060084,64.0,17.207073817190953,2,4.8
325.0,21.0865295661288,105.403520538269,Sổ hồng/Sổ đỏ,Tây,10.0,9.0,95,32.17821782178218,3.185962160572493,90.0,26.272430218845642,2,3.4
100.0,10.8124829063402,106.797606619448,Giấy tờ khác,Chưa xác định,12.0,2.5,4,8.264462809917356,0.6830134553650707,30.0,11.739786496339441,0,7.1
56.0,10.8411120971197,106.642300950487,Giấy tờ khác,Chưa xác định,4.0,6.0,31,13.658536585365855,3.331350386674599,24.0,9.813116270660352,1,5.2
336.0,11.8749249968087,108.559019565328,Sổ hồng/Sổ đỏ,Chưa xác định,20.0,10.0,0,16.71641791044776,0.8316625826093412,200.0,13.156533277221317,2,1.5
349.4,10.8918494707027,106.797874294146,Sổ hồng/Sổ đỏ,Chưa xác định,12.0,5.0,70,28.876033057851238,2.386449013045557,60.0,8.779504013734675,1,10.8
57.1,10.831579337591585,106.82928409427404,Sổ hồng/Sổ đỏ,Đông,4.0,9.0,93,13.926829268292684,3.39678762641285,36.0,14.067101443085518,2,3.6
173.0,16.0563357397259,108.241392221619,Sổ hồng/Sổ đỏ,Đông,6.7,6.0,71,25.441176470588236,3.741349480968858,40.2,4.193520497694315,1,21.8
74.5,10.956967303649511,106.72595951271154,Sổ hồng/Sổ đỏ,Chưa xác định,5.5,12.0,70,13.303571428571429,2.375637755102041,66.0,8.497524301032785,2,4.5
652.0,10.4790373407952,107.396556534406,Sổ hồng/Sổ đỏ,Chưa xác định,15.0,8.0,14,43.17880794701987,2.8595237051006537,120.0,37.21594198263904,2,4.8
334.8,20.8359229264232,106.716903049518,Sổ hồng/Sổ đỏ,Đông Bắc,12.4,15.0,62,26.784000000000002,2.14272,186.0,4.247165387339869,2,24.1056
100.0,20.460273927124128,105.94061614598029,Sổ hồng/Sổ đỏ,Nam,5.0,15.0,57,19.607843137254903,3.844675124951942,75.0,24.7073589765186,2,2.379
150.0,21.0304870605469,106.79564666748,Sổ hồng/Sổ đỏ,Tây,7.0,40.0,88,21.126760563380284,2.975600079349336,280.0,22.689381951214184,2,2.95
131.0,15.901817554697,108.295272162193,Sổ hồng/Sổ đỏ,Nam,6.0,10.5,38,21.475409836065577,3.520558989518947,63.0,19.66844345926466,2,1.5
150.0,10.6437850403112,106.58569194083,Sổ hồng/Sổ đỏ,Chưa xác định,6.0,40.0,19,24.59016393442623,4.03117441547971,240.0,18.840086401773497,2,5.7
100.0,10.8583972422061,106.883865484267,Sổ hồng/Sổ đỏ,Đông Nam,5.0,30.0,93,19.607843137254903,3.844675124951942,150.0,11.890820718409888,2,1.6
100.0,11.112042506445396,106.67034824240427,Sổ hồng/Sổ đỏ,Chưa xác định,5.0,13.0,76,19.607843137254903,3.844675124951942,65.0,14.764774672225307,2,2.03
45.0,20.9805185341789,105.77209948339,Giấy tờ khác,Chưa xác định,6.0,45.0,56,7.3770491803278695,1.209352324643913,270.0,10.054809945970334,2,9.9
