area,lat,lon,legal,front_width,access_road,floors,bedrooms,bathrooms,interior,is_corner,road_class,price
31.0,21.0641495887209,105.77964731885,Sổ hồng/Sổ đỏ,4.0,13.5,5,4,1,Thỏa thuận,0,2,5.6
33.0,20.9832472438356,105.834815676633,Sổ hồng/Sổ đỏ,4.0,3.0,4,4,3,Đầy đủ,0,0,7.7
57.0,21.0380711300184,105.773539349791,Sổ hồng/Sổ đỏ,4.5,2.5,7,11,11,Đầy đủ,0,0,12.8
33.0,20.9904912419954,105.853559228497,Sổ hồng/Sổ đỏ,4.5,2.5,5,3,4,Nhà trống,1,0,8.2
37.0,21.0380798893386,105.871899627367,Sổ hồng/Sổ đỏ,4.2,2.5,5,4,4,Nhà trống,0,0,7.75
68.0,21.0288745750933,105.884090533505,Sổ hồng/Sổ đỏ,3.5,6.0,4,6,4,Cơ bản,0,1,14.35
64.0,21.0903717689134,105.81113322935,Sổ hồng/Sổ đỏ,7.3,12.0,7,6,7,Nhà trống,0,2,40.0
36.0,21.0733217045974,105.785967839214,Sổ hồng/Sổ đỏ,6.0,2.5,6,4,4,Đầy đủ,0,0,9.0
32.0,21.0689092423947,105.729013655882,Sổ hồng/Sổ đỏ,4.5,2.5,4,4,4,Đầy đủ,0,0,5.8
113.0,20.9967588305189,105.825716931203,Giấy tờ khác,4.5,2.5,2,2,2,Thỏa thuận,0,0,12.0
42.0,21.0498986311757,105.789665108497,Sổ hồng/Sổ đỏ,4.0,2.5,5,3,3,Nhà trống,0,0,7.9
40.0,21.0608765182558,105.808979446895,Sổ hồng/Sổ đỏ,7.0,7.0,5,4,4,Đầy đủ,0,2,11.8
60.0,21.016159754411,105.788586639759,Sổ hồng/Sổ đỏ,5.0,6.0,6,4,4,Nhà trống,0,1,27.0
48.0,21.0187107797468,105.838200771681,Sổ hồng/Sổ đỏ,4.5,2.5,3,3,3,Đầy đủ,0,0,7.9
38.7,21.03026721084027,105.81728093326092,Sổ hồng/Sổ đỏ,5.0,2.5,6,4,4,Đầy đủ,0,0,8.7
42.0,21.0379331937358,105.872495345911,Sổ hồng/Sổ đỏ,4.5,2.5,4,5,4,Đầy đủ,0,0,11.5
55.0,2.0,105.77855098995,Sổ hồng/Sổ đỏ,2.0,2.5,5,6,4,Đầy đủ,0,0,20.5
32.0,21.044099410012,105.83803870423,Sổ hồng/Sổ đỏ,3.9,8.0,7,3,6,Đầy đủ,0,2,22.0
40.0,21.00288668495876,105.82801806354232,Sổ hồng/Sổ đỏ,4.5,2.5,6,3,5,Đầy đủ,0,0,11.5
40.0,21.0295487801016,105.783362443018,Sổ hồng/Sổ đỏ,3.9,3.0,6,3,5,Cơ bản,0,0,10.3
105.0,21.0391785691633,105.769556332466,Sổ hồng/Sổ đỏ,4.5,17.0,9,4,4,Thỏa thuận,1,2,34.0
81.0,21.0027423738902,105.856385631417,Sổ hồng/Sổ đỏ,5.0,4.5,4,6,4,Nhà trống,1,1,21.5
52.0,20.9749595453335,105.789482204401,Sổ hồng/Sổ đỏ,5.0,6.0,4,4,3,Nhà trống,0,1,8.95
42.0,21.0042099947491,105.678094719976,Sổ hồng/Sổ đỏ,4.3,3.0,4,4,3,Đầy đủ,0,0,3.98
82.5,20.9798198955832,105.7722543081,Sổ hồng/Sổ đỏ,5.0,25.0,4,4,4,Thỏa thuận,0,2,27.95
48.0,20.9955282413267,105.817627055565,Sổ hồng/Sổ đỏ,4.0,2.5,5,4,4,Cơ bản,0,0,15.0
42.0,21.0348702595853,105.825415182277,Sổ hồng/Sổ đỏ,4.6,2.5,4,6,3,Cơ bản,1,0,27.9
30.0,21.0579809646543,105.86909852922,Sổ hồng/Sổ đỏ,3.7,3.5,6,3,4,Đầy đủ,0,1,10.9
37.0,21.0378905190221,105.871606678515,Sổ hồng/Sổ đỏ,4.2,2.5,5,4,4,Nhà trống,0,0,7.75
72.0,21.0405424759929,105.877622832452,Sổ hồng/Sổ đỏ,7.0,2.5,5,4,4,Nhà trống,0,0,25.0
40.0,21.0653405679071,105.797640926859,Sổ hồng/Sổ đỏ,4.5,2.5,6,5,5,Đầy đủ,0,0,7.6
35.0,21.0062490244599,105.835936706097,Sổ hồng/Sổ đỏ,4.5,2.5,4,4,3,Nhà trống,0,0,12.6
58.0,21.0457663031106,105.880601419414,Sổ hồng/Sổ đỏ,4.5,2.5,6,8,8,Đầy đủ,0,0,12.0
70.0,21.01910814491536,105.90607778410696,Sổ hồng/Sổ đỏ,4.0,2.5,4,4,4,Đầy đủ,0,0,11.0
94.0,21.0108234471113,105.802187683181,Sổ hồng/Sổ đỏ,7.5,2.5,7,2,4,Cơ bản,0,0,56.0
51.0,21.0352896833916,105.823183710253,Sổ hồng/Sổ đỏ,4.5,2.5,6,4,4,Đầy đủ,0,0,12.6
50.0,20.9793214601234,105.79641689882,Sổ hồng/Sổ đỏ,2.0,2.5,7,5,6,Nhà trống,0,0,17.5
55.0,21.0163667008943,105.822384002638,Sổ hồng/Sổ đỏ,4.0,2.5,7,4,4,Nhà trống,1,0,29.4
38.0,21.0157842482746,105.832710194283,Sổ hồng/Sổ đỏ,4.5,2.5,5,6,4,Đầy đủ,0,0,11.6
57.0,21.0002812060151,105.828242109494,Sổ hồng/Sổ đỏ,3.7,5.95,4,4,5,Cơ bản,0,1,18.2
77.2,21.00169055302253,105.94078847772712,Sổ hồng/Sổ đỏ,4.2,40.0,6,6,5,Thỏa thuận,0,2,28.5
90.0,21.0589201423361,105.8679763287,Sổ hồng/Sổ đỏ,4.5,2.5,6,2,4,Nhà trống,0,0,20.0
37.0,21.0122558271179,105.816994086635,Giấy tờ khác,2.0,2.5,5,3,4,Thỏa thuận,0,0,8.1
54.0,21.0146225670517,105.817130974161,Sổ hồng/Sổ đỏ,5.0,6.0,6,6,5,Đầy đủ,0,1,31.5
40.0,21.053848564867,105.840117611446,Sổ hồng/Sổ đỏ,4.0,3.0,5,3,4,Đầy đủ,0,0,14.5
36.0,21.0480425747594,105.814446332801,Sổ hồng/Sổ đỏ,3.6,3.0,6,6,5,Đầy đủ,0,0,13.3
37.0,21.031893599072,105.799473561154,Sổ hồng/Sổ đỏ,4.0,4.0,6,5,6,Đầy đủ,0,1,8.2
48.0,21.0442436725361,105.785464992967,Sổ hồng/Sổ đỏ,5.0,5.0,5,5,4,Đầy đủ,0,1,18.0
32.0,21.0611188367578,105.809415059094,Sổ hồng/Sổ đỏ,3.5,4.0,6,4,4,Đầy đủ,0,1,9.8
50.0,21.0386353137069,105.934678411294,Sổ hồng/Sổ đỏ,7.0,3.0,6,6,6,Đầy đủ,0,0,8.0
42.0,20.9746448708952,105.785288404088,Sổ hồng/Sổ đỏ,4.5,2.5,4,4,4,Nhà trống,0,0,8.4
100.0,21.0372070473348,105.801768847782,Sổ hồng/Sổ đỏ,8.0,2.5,7,4,4,Đầy đủ,0,0,23.8
100.0,20.9814169469092,105.746486422418,Sổ hồng/Sổ đỏ,8.0,2.5,1,1,1,Nhà trống,0,0,27.8
25.0,20.995912716645,105.873885049921,Sổ hồng/Sổ đỏ,4.5,2.5,4,3,4,Nhà trống,0,0,5.85
40.0,21.0115164486512,105.853347997813,Sổ hồng/Sổ đỏ,4.5,2.5,5,4,4,Thỏa thuận,1,0,6.85
40.0,21.0316615096938,105.788392144737,Sổ hồng/Sổ đỏ,4.5,2.5,5,6,5,Đầy đủ,0,0,15.0
45.0,21.0336061643403,105.813537299134,Giấy tờ khác,6.8,2.5,5,3,3,Đầy đủ,1,0,7.9
116.0,21.0330066751878,105.84672236648,Sổ hồng/Sổ đỏ,6.38,2.5,5,4,4,Đầy đủ,0,0,90.0
39.0,21.0276781055926,105.798698158668,Sổ hồng/Sổ đỏ,4.5,2.5,5,4,4,Đầy đủ,0,0,7.5
50.0,21.0465090179899,105.871565633404,Sổ hồng/Sổ đỏ,5.0,2.5,5,4,4,Đầy đủ,0,0,12.0
40.0,21.0414901699537,105.786579025146,Sổ hồng/Sổ đỏ,3.5,3.0,5,10,10,Đầy đủ,0,0,18.5
58.0,21.0056731808246,105.835560573624,Sổ hồng/Sổ đỏ,4.8,2.5,6,4,5,Đầy đủ,0,0,40.0
54.0,21.0921237763494,105.785368433366,Sổ hồng/Sổ đỏ,4.6,3.0,6,4,5,Đầy đủ,0,0,9.79
45.0,20.9685104079838,105.769500916612,Sổ hồng/Sổ đỏ,4.1,2.5,5,4,5,Đầy đủ,0,0,16.7
76.0,20.9886050196049,105.810786813363,Sổ hồng/Sổ đỏ,4.5,2.5,6,4,4,Nhà trống,0,0,18.0
58.0,20.9746671372605,105.785438445809,Giấy tờ khác,4.5,2.5,4,4,4,Đầy đủ,0,0,11.9
52.0,21.0003985891937,105.863595293313,Sổ hồng/Sổ đỏ,5.0,4.0,6,6,4,Đầy đủ,0,1,18.4
80.0,20.9975957415803,105.845798433922,Sổ hồng/Sổ đỏ,5.8,2.5,5,6,4,Nhà trống,0,0,23.5
50.0,21.0393369753298,105.882238426671,Sổ hồng/Sổ đỏ,4.0,5.0,7,4,5,Thỏa thuận,0,1,18.5
96.6,20.6532672978549,105.728911771201,Sổ hồng/Sổ đỏ,3.0,2.5,3,4,4,Đầy đủ,0,0,2.65
206.0,20.9990225428544,105.857799877056,Sổ hồng/Sổ đỏ,4.5,2.5,5,4,4,Thỏa thuận,0,0,37.0
102.0,21.0110827291634,105.822325705845,Sổ hồng/Sổ đỏ,6.0,2.5,5,4,4,Nhà trống,0,0,43.0
118.0,21.0102595580341,105.818525928542,Sổ hồng/Sổ đỏ,7.0,2.5,7,4,4,Đầy đủ,1,0,80.0
45.0,21.0204488055976,105.807947005841,Sổ hồng/Sổ đỏ,4.5,5.0,5,4,4,Đầy đủ,1,1,20.8
51.0,21.0339590144848,105.784926718804,Sổ hồng/Sổ đỏ,4.5,2.5,8,4,4,Nhà trống,0,0,13.0
46.0,21.0461480385317,105.811296271334,Sổ hồng/Sổ đỏ,4.5,2.5,3,4,3,Cơ bản,0,0,9.5
112.0,21.0395343260114,105.882483221372,Sổ hồng/Sổ đỏ,7.0,10.0,4,4,4,Nhà trống,1,2,42.5
83.0,21.0655308892637,105.898320282848,Giấy tờ khác,5.0,5.0,5,4,4,Nhà trống,0,1,29.0
42.0,21.0464096695113,105.871601869816,Sổ hồng/Sổ đỏ,3.5,3.0,6,5,6,Nhà trống,0,0,9.5
30.0,21.0526495575092,105.898803597968,Giấy tờ khác,4.5,2.5,5,4,4,Cơ bản,0,0,6.65
30.0,20.9760897411591,105.791277263354,Sổ hồng/Sổ đỏ,4.5,2.5,5,3,4,Cơ bản,0,0,6.8
46.0,21.0405757989794,105.89650954178,Sổ hồng/Sổ đỏ,5.5,2.5,4,2,4,Nhà trống,1,0,7.4
38.0,20.9710485090191,105.800913101821,Sổ hồng/Sổ đỏ,3.8,3.0,4,4,4,Đầy đủ,0,0,7.73
36.0,20.9867494024822,105.77979192697,Sổ hồng/Sổ đỏ,3.6,6.0,5,4,4,Đầy đủ,0,1,14.5
30.0,21.0385874188247,105.934725992653,Sổ hồng/Sổ đỏ,4.0,3.0,5,4,4,Nhà trống,0,0,5.6
65.0,20.9936354799389,105.801160443628,Sổ hồng/Sổ đỏ,4.5,2.5,5,4,4,Đầy đủ,0,0,31.5
35.0,21.0130505624704,105.904693960348,Sổ hồng/Sổ đỏ,6.0,2.5,5,4,4,Đầy đủ,1,0,5.9
75.0,21.0461830249965,105.801395592034,Sổ hồng/Sổ đỏ,9.0,8.0,7,7,4,Đầy đủ,1,2,30.0
68.0,20.9430119689544,105.844237257144,Sổ hồng/Sổ đỏ,5.0,2.5,6,6,6,Đầy đủ,0,0,9.5
60.0,21.0462404809665,105.79922196076,Sổ hồng/Sổ đỏ,12.0,2.5,6,4,4,Nhà trống,0,0,19.0
55.0,21.0593604043416,105.804605892659,Sổ hồng/Sổ đỏ,4.5,2.5,4,4,4,Đầy đủ,0,0,12.5
65.0,21.0644876,105.8061035,Sổ hồng/Sổ đỏ,5.0,2.5,4,4,4,Đầy đủ,1,0,23.0
32.0,21.0916730490794,105.784821637689,Sổ hồng/Sổ đỏ,4.5,4.0,5,3,4,Đầy đủ,1,1,9.5
50.0,21.0590806295181,105.868040533639,Sổ hồng/Sổ đỏ,4.6,4.0,6,3,4,Đầy đủ,0,1,14.5
35.0,21.0001865092095,105.827720462003,Sổ hồng/Sổ đỏ,7.3,3.0,5,4,4,Đầy đủ,0,0,12.0
32.0,21.0459508503189,105.811355537229,Sổ hồng/Sổ đỏ,4.5,3.0,4,3,3,Cơ bản,1,0,8.0
40.0,20.980569530396,105.784114292385,Sổ hồng/Sổ đỏ,4.5,2.5,4,5,4,Đầy đủ,0,0,10.5
60.0,21.0351054817793,105.825510646621,Sổ hồng/Sổ đỏ,4.5,2.5,7,11,11,Đầy đủ,0,0,15.7
80.0,21.1852381211812,105.725794963014,Sổ hồng/Sổ đỏ,5.07,5.0,2,2,2,Đầy đủ,0,1,7.8
52.0,21.0119861526067,105.79231916053,Sổ hồng/Sổ đỏ,4.5,2.5,7,4,4,Nhà trống,0,0,12.8
45.0,21.0439225257483,105.809949090733,Sổ hồng/Sổ đỏ,4.0,3.0,5,4,4,Đầy đủ,0,0,8.9
70.0,21.0465185495277,105.799103730004,Sổ hồng/Sổ đỏ,5.0,10.0,4,4,3,Đầy đủ,0,2,22.0
130.0,21.0687188494154,105.823859095238,Sổ hồng/Sổ đỏ,6.0,3.0,8,8,8,Đầy đủ,1,0,44.0
71.6,21.0278000953261,105.798753028128,Sổ hồng/Sổ đỏ,4.5,2.5,9,1,4,Đầy đủ,0,0,34.0
48.0,20.91362217222144,105.87029127404094,Sổ hồng/Sổ đỏ,3.8,2.5,5,4,4,Cơ bản,0,0,6.7
80.0,21.0125478165856,105.820134436707,Sổ hồng/Sổ đỏ,4.5,21.0,4,4,4,Đầy đủ,1,2,32.0
65.0,21.0019356041221,105.846674809001,Sổ hồng/Sổ đỏ,6.6,2.5,5,7,4,Đầy đủ,0,0,15.5
22.0,21.0195982065211,105.842501327077,Sổ hồng/Sổ đỏ,30.0,2.5,2,4,4,Nhà trống,0,0,6.89
38.0,20.9746247397913,105.785460081029,Sổ hồng/Sổ đỏ,3.4,2.5,5,5,6,Nhà trống,0,0,11.8
20.0,21.0267102846654,105.833726047538,Sổ hồng/Sổ đỏ,4.5,20.0,4,4,4,Đầy đủ,0,2,4.95
54.0,21.0685721369464,105.710181849539,Sổ hồng/Sổ đỏ,4.5,2.5,4,4,3,Đầy đủ,1,0,6.4
40.0,21.0345295914957,105.752884564085,Sổ hồng/Sổ đỏ,4.0,3.0,5,6,5,Thỏa thuận,0,0,5.4
60.0,21.0226118706968,105.81953576438,Sổ hồng/Sổ đỏ,4.0,2.5,5,4,4,Thỏa thuận,0,0,20.9
50.0,21.0467448413302,105.842803366012,Sổ hồng/Sổ đỏ,4.5,2.5,5,4,4,Đầy đủ,1,0,9.9
40.0,21.00961726754,105.824679080538,Sổ hồng/Sổ đỏ,4.0,3.0,6,4,5,Đầy đủ,0,0,8.65
50.0,21.0390682286773,105.803793664759,Giấy tờ khác,3.5,9.0,9,9,9,Đầy đủ,0,2,32.0
33.0,20.9669979201752,105.765033127561,Sổ hồng/Sổ đỏ,4.0,3.0,5,3,3,Đầy đủ,0,0,6.3
140.0,21.0338475403971,105.813445553014,Giấy tờ khác,8.0,2.5,9,3,4,Đầy đủ,0,0,90.0
32.0,20.9837871306528,105.875371301357,Sổ hồng/Sổ đỏ,4.5,2.5,6,4,5,Đầy đủ,0,0,7.0
35.0,20.9801659246949,105.783602287652,Sổ hồng/Sổ đỏ,3.5,3.0,5,3,3,Đầy đủ,0,0,11.8
48.0,20.9698741345301,105.780405522676,Sổ hồng/Sổ đỏ,4.5,2.5,5,4,4,Đầy đủ,0,0,12.9
45.0,21.0317800136261,105.788358117054,Sổ hồng/Sổ đỏ,4.5,2.5,6,4,4,Đầy đủ,0,0,16.5
60.0,20.9775071755238,105.793971393659,Sổ hồng/Sổ đỏ,5.5,5.0,5,4,4,Đầy đủ,0,1,15.8
105.0,21.0840460372543,105.808275107411,Sổ hồng/Sổ đỏ,5.8,2.5,4,6,6,Đầy đủ,0,0,17.5
64.0,20.9854013491687,105.843652623444,Sổ hồng/Sổ đỏ,6.2,2.5,6,11,4,Đầy đủ,0,0,13.9
40.0,21.0458153712639,105.881063626532,Giấy tờ khác,4.5,2.5,6,4,5,Đầy đủ,1,0,12.99
45.0,21.0419129122289,105.82108370561,Sổ hồng/Sổ đỏ,3.8,2.5,6,1,4,Đầy đủ,0,0,12.0
141.0,21.0203241895136,105.808316435938,Sổ hồng/Sổ đỏ,7.5,9.0,5,5,5,Cơ bản,0,2,54.0
37.0,21.0623678798253,105.720928642837,Giấy tờ khác,4.5,20.0,5,4,4,Đầy đủ,0,2,6.95
56.0,21.0287652912624,105.81279533741,Sổ hồng/Sổ đỏ,4.6,2.5,6,4,5,Đầy đủ,0,0,16.5
46.0,20.9793200884521,105.821203382565,Sổ hồng/Sổ đỏ,4.5,2.5,4,4,4,Đầy đủ,0,0,8.9
30.0,21.0506810170221,105.867131473206,Sổ hồng/Sổ đỏ,3.6,3.0,5,3,4,Cơ bản,0,0,7.0
70.0,21.0187034185164,105.792840811293,Sổ hồng/Sổ đỏ,4.5,2.5,7,4,4,Đầy đủ,0,0,35.0
40.0,21.05568577303704,105.76259871347972,Sổ hồng/Sổ đỏ,4.5,40.0,5,4,4,Đầy đủ,0,2,10.0
40.0,21.0387524056245,105.934609135684,Sổ hồng/Sổ đỏ,4.5,2.5,5,3,3,Nhà trống,0,0,5.75
35.0,21.038295883562,105.774155380101,Sổ hồng/Sổ đỏ,4.5,2.5,6,4,5,Đầy đủ,0,0,11.0
33.0,21.0348167242758,105.826042554333,Sổ hồng/Sổ đỏ,6.0,2.5,4,3,4,Nhà trống,1,0,15.0
48.0,20.9802846212524,105.772179916059,Sổ hồng/Sổ đỏ,4.6,10.0,6,5,5,Đầy đủ,0,2,18.9
39.0,21.0503918164076,105.740859020633,Sổ hồng/Sổ đỏ,4.5,2.5,5,7,4,Thỏa thuận,0,0,9.5
35.0,21.0418761545702,105.821014794614,Sổ hồng/Sổ đỏ,3.6,20.0,5,3,3,Đầy đủ,1,2,9.7
60.0,21.0111643882685,105.816627466171,Sổ hồng/Sổ đỏ,3.5,3.0,6,5,5,Đầy đủ,0,0,19.0
65.0,21.0254431168476,105.82766396296,Sổ hồng/Sổ đỏ,4.5,2.5,7,7,7,Đầy đủ,0,0,24.5
40.0,21.0419709290174,105.78584389552,Sổ hồng/Sổ đỏ,4.2,7.0,4,4,4,Cơ bản,0,2,16.5
62.0,20.9584321607071,105.762975769829,Sổ hồng/Sổ đỏ,4.0,2.5,3,2,1,Đầy đủ,1,0,8.9
45.0,21.0057472038047,105.835438089094,Sổ hồng/Sổ đỏ,4.1,3.0,4,4,3,Đầy đủ,0,0,13.5
103.0,20.9261803603216,105.849765514691,Sổ hồng/Sổ đỏ,8.3,3.5,2,3,4,Đầy đủ,0,1,12.5
86.0,21.0390564098176,105.934476044512,Sổ hồng/Sổ đỏ,4.2,2.5,4,5,4,Thỏa thuận,1,0,11.0
128.0,21.0403765338861,105.90573230468,Sổ hồng/Sổ đỏ,4.5,30.0,5,4,4,Nhà trống,1,2,42.0
34.0,20.9398703427311,105.764842065811,Giấy tờ khác,3.8,3.5,4,5,4,Đầy đủ,0,1,6.0
58.0,20.94878636055958,105.70769224315882,Sổ hồng/Sổ đỏ,4.5,2.5,4,4,3,Thỏa thuận,1,0,3.55
40.0,20.9950034252373,105.857102922763,Sổ hồng/Sổ đỏ,4.5,2.5,5,4,4,Nhà trống,0,0,7.5
58.0,20.998992325068,105.871532850485,Sổ hồng/Sổ đỏ,5.8,2.5,7,4,4,Thỏa thuận,0,0,18.2
86.0,21.0062429113129,105.801622989165,Sổ hồng/Sổ đỏ,20.0,2.5,8,8,8,Đầy đủ,0,0,59.99
40.0,21.0498181782106,105.741544776706,Giấy tờ khác,4.5,6.0,6,4,4,Nhà trống,0,1,8.6
41.0,20.9959926454166,105.745635346271,Giấy tờ khác,3.1,2.0,1,2,1,Đầy đủ,0,0,5.3
56.0,21.0254297074866,105.827638455028,Sổ hồng/Sổ đỏ,4.0,2.5,6,4,4,Thỏa thuận,0,0,38.5
47.0,21.045950494496,105.811365014278,Sổ hồng/Sổ đỏ,3.0,5.0,4,3,3,Cơ bản,0,1,8.86
100.0,20.9936515144753,105.888311820698,Sổ hồng/Sổ đỏ,9.0,20.0,3,3,3,Đầy đủ,0,2,19.8
128.0,21.0775652864749,105.817583794392,Sổ hồng/Sổ đỏ,6.0,2.5,5,4,4,Đầy đủ,0,0,80.0
40.0,20.9615309109467,105.821982594116,Sổ hồng/Sổ đỏ,4.1,2.5,5,3,4,Đầy đủ,0,0,8.4
40.0,20.9161482764632,105.759666562717,Hợp đồng mua bán,4.5,3.5,1,1,1,Thỏa thuận,1,1,1.2
34.0,20.9943727855651,105.849543987674,Sổ hồng/Sổ đỏ,4.5,2.5,4,3,3,Cơ bản,0,0,11.8
76.0,21.0106231202477,105.847508892935,Sổ hồng/Sổ đỏ,5.8,2.8,2,4,3,Nhà trống,0,0,32.45
61.0,20.9977994218662,105.821615509159,Sổ hồng/Sổ đỏ,5.0,2.5,5,5,4,Đầy đủ,0,0,20.0
45.0,20.995011276549,105.856608529298,Giấy tờ khác,5.0,2.5,5,1,4,Nhà trống,1,0,8.5
130.0,20.9985131087076,105.825811470855,Sổ hồng/Sổ đỏ,6.0,18.0,4,6,5,Đầy đủ,0,2,60.0
40.0,21.0460321402006,105.791726393815,Sổ hồng/Sổ đỏ,4.0,3.0,7,4,4,Đầy đủ,0,0,21.7
150.0,21.0440104509584,105.872059269398,Sổ hồng/Sổ đỏ,10.5,9.0,8,4,6,Đầy đủ,1,2,48.8
75.0,21.1538762429507,105.81626378968,Sổ hồng/Sổ đỏ,5.0,24.0,5,4,4,Thỏa thuận,0,2,12.6
50.0,20.9863538112124,105.863546103047,Sổ hồng/Sổ đỏ,4.5,8.0,4,4,4,Nhà trống,0,2,15.5
50.0,21.0308650880179,105.784189996705,Sổ hồng/Sổ đỏ,4.0,2.5,5,4,4,Thỏa thuận,1,0,25.0
35.0,21.0351934560003,105.826002479363,Sổ hồng/Sổ đỏ,4.3,2.5,6,4,5,Đầy đủ,0,0,11.5
45.0,21.0021766731525,105.829746228257,Giấy tờ khác,4.5,5.0,5,4,4,Nhà trống,0,1,12.8
90.0,21.040365810857,105.897594738908,Sổ hồng/Sổ đỏ,4.5,2.5,7,5,6,Đầy đủ,0,0,27.5
45.0,21.06171771622978,105.88312917316298,Sổ hồng/Sổ đỏ,3.0,2.5,6,4,4,Đầy đủ,1,0,11.1
30.0,21.0260811800828,105.823630455838,Sổ hồng/Sổ đỏ,4.5,2.5,5,3,4,Đầy đủ,0,0,16.9
60.0,21.0104455125662,105.818438764909,Sổ hồng/Sổ đỏ,4.5,2.5,4,4,4,Nhà trống,0,0,11.5
130.0,21.0556973,105.8088033,Sổ hồng/Sổ đỏ,7.0,2.5,5,4,4,Đầy đủ,1,0,80.0
44.0,21.0323226912565,105.808640754848,Giấy tờ khác,5.7,2.5,5,3,3,Nhà trống,0,0,8.1
67.0,2.0,105.839130329971,Sổ hồng/Sổ đỏ,7.0,2.5,7,8,12,Nhà trống,0,0,21.5
139.0,21.0324599571885,105.808875136868,Sổ hồng/Sổ đỏ,4.5,2.5,9,4,4,Đầy đủ,1,0,13.0
45.0,21.029161987597533,105.76446836368258,Sổ hồng/Sổ đỏ,4.0,2.5,4,4,5,Đầy đủ,0,0,18.8
48.0,20.9707376773355,105.76023331795,Sổ hồng/Sổ đỏ,4.0,2.5,7,4,4,Nhà trống,0,0,18.0
40.0,21.0417612672154,105.7861140589,Sổ hồng/Sổ đỏ,4.0,2.5,7,3,5,Đầy đủ,0,0,21.7
24.0,20.9982858668237,105.85065963654,Sổ hồng/Sổ đỏ,4.5,2.5,5,3,4,Nhà trống,1,0,5.58
45.0,21.0070710136646,105.810046733878,Sổ hồng/Sổ đỏ,4.5,10.0,5,5,5,Thỏa thuận,0,2,16.9
57.0,21.012240284902,105.77103600974,Sổ hồng/Sổ đỏ,5.4,2.5,6,12,12,Nhà trống,0,0,14.0
145.0,21.038459009587463,105.7659850269556,Sổ hồng/Sổ đỏ,8.0,15.0,8,5,8,Cơ bản,0,2,45.0
80.0,21.0498498483167,105.867007904418,Sổ hồng/Sổ đỏ,4.0,2.5,5,4,5,Đầy đủ,0,0,18.8
50.0,21.0329640504053,105.791925698425,Sổ hồng/Sổ đỏ,4.5,2.5,7,5,6,Đầy đủ,0,0,24.0
42.0,20.912771579563,105.86638003908,Sổ hồng/Sổ đỏ,8.0,2.5,4,4,4,Cơ bản,0,0,6.2
37.0,20.9682923348685,105.796759466313,Sổ hồng/Sổ đỏ,5.0,2.5,5,6,4,Đầy đủ,1,0,8.5
47.0,21.0511179179234,105.867049397578,Sổ hồng/Sổ đỏ,4.5,5.0,6,3,4,Đầy đủ,1,1,15.9
52.0,21.0266307605895,105.833741654725,Sổ hồng/Sổ đỏ,4.5,3.0,5,3,5,Đầy đủ,0,0,8.8
43.0,21.0290658605994,105.783196038829,Sổ hồng/Sổ đỏ,5.0,2.5,5,4,4,Nhà trống,1,0,8.8
35.0,21.091503108273,105.785095896679,Sổ hồng/Sổ đỏ,4.0,2.0,5,3,4,Đầy đủ,1,0,5.85
45.0,21.0311054709034,105.786207045082,Sổ hồng/Sổ đỏ,4.5,2.5,6,4,4,Nhà trống,0,0,11.3
45.0,20.9671731871653,105.775566741477,Sổ hồng/Sổ đỏ,16.0,2.5,6,8,5,Đầy đủ,1,0,15.8
74.0,21.0607253992202,105.808807226749,Sổ hồng/Sổ đỏ,4.5,2.5,6,8,8,Đầy đủ,0,0,13.5
52.0,21.0206649914137,105.808170425458,Sổ hồng/Sổ đỏ,4.0,2.5,4,4,4,Đầy đủ,0,0,20.8
110.0,21.0121487442295,105.801151193228,Sổ hồng/Sổ đỏ,5.0,7.0,6,8,8,Đầy đủ,1,2,33.5
70.0,21.0099565825783,105.802593938515,Giấy tờ khác,5.2,2.5,8,4,4,Đầy đủ,0,0,43.0
35.0,21.0710911659017,105.794201283173,Sổ hồng/Sổ đỏ,6.2,3.1,5,3,3,Đầy đủ,0,0,9.4
45.0,21.036560039471,105.785714197036,Sổ hồng/Sổ đỏ,4.0,2.5,5,4,3,Đầy đủ,1,0,11.5
52.0,21.032144042715,105.825390048574,Sổ hồng/Sổ đỏ,14.0,2.5,7,11,11,Đầy đủ,0,0,11.9
55.0,21.0462757639089,105.799572232889,Sổ hồng/Sổ đỏ,4.0,2.5,4,6,4,Cơ bản,0,0,15.8
120.0,21.0157491878407,105.801066683998,Sổ hồng/Sổ đỏ,7.0,2.5,5,4,4,Thỏa thuận,0,0,68.5
46.0,20.978974434893367,105.79004678875208,Sổ hồng/Sổ đỏ,3.0,8.0,3,3,2,Cơ bản,0,2,17.7
30.0,20.9828598048252,105.827333042134,Sổ hồng/Sổ đỏ,3.6,50.0,6,3,5,Nhà trống,0,2,9.98
35.0,21.0378144510752,105.810924359112,Sổ hồng/Sổ đỏ,4.5,2.5,5,4,4,Nhà trống,0,0,9.2
36.0,20.9792420584895,105.820871885562,Sổ hồng/Sổ đỏ,3.4,2.5,4,4,4,Đầy đủ,0,0,8.0
34.0,21.0646652013082,105.806438022031,Sổ hồng/Sổ đỏ,4.0,4.0,5,3,4,Đầy đủ,0,1,8.7
38.8,20.9741020011883,105.893648938898,Sổ hồng/Sổ đỏ,3.2,2.0,2,2,2,Đầy đủ,1,0,5.05
86.0,21.0343967970604,105.752551807699,Sổ hồng/Sổ đỏ,5.0,17.0,5,6,5,Cơ bản,1,2,17.0
